하카다분코 (잠실점),잠실,4.2,0.0
카페413프로젝트,역삼,4.6,0.29457364341085274
파티세리바이가루하루,역삼,4.6,0.23529411764705882
육전식당 (4호점),역삼,4.6,0.1875
지아니스나폴리 (역삼 본점),역삼,4.5,0.36220472440944884
크리에잇쿠키 (역삼점),역삼,4.5,0.34210526315789475
대우부대찌개,역삼,4.5,0.3076923076923077
진가와 (한국본점),역삼,4.4,0.2857142857142857
봉된장 (본점),역삼,4.4,0.48
클로리스 (강남파이낸스센터몰점),역삼,4.4,0.5434782608695652
고갯마루집,역삼,4.3,0.2463768115942029
더은교,낙성대,4.6,0.32673267326732675
무삥과팟타이,낙성대,4.5,0.20833333333333334
차이나당,낙성대,4.5,0.2926829268292683
아모르미오,낙성대,4.4,0.3076923076923077
쟝블랑제리,낙성대,4.2,0.4591194968553459
가빈커피로스터스,낙성대,4.2,0.5
엘따뻬오,낙성대,4.1,0.2
푸다기 (낙성대점),낙성대,4.1,0.0
김창일스시,낙성대,3.8,0.3125
동네아저씨치킨,낙성대,3.7,0.75
카페 이졸레,대림,4.2,0.0
봉선마라탕,대림,4.1,0.3333333333333333
줘마양다리구이,대림,3.9,0.3333333333333333
왕기마라향과,대림,3.9,0.5
홍중샤브뷔페,대림,3.7,0.75
채선당 (대림점),대림,0,2.0
귀복루주가,대림,0,0.0
대림원조마늘통닭,대림,0,1.0
변강성가자미,대림,0,0.0
화룽마라룽샤,대림,0,2.0
이디야커피랩,언주,4.4,0.358974358974359
능라도 (강남점),언주,4.3,0.4166666666666667
삼정하누,언주,4.2,0.0
논현손칼국수,언주,4.1,0.09090909090909091
일일향 (2호점),언주,3.9,0.32142857142857145
화이브앤투버거저니,언주,3.9,0.3125
헤이미,언주,3.9,0.2
짱이네산곰장어,언주,3.8,0.42857142857142855
곰스키친 (논현본점),언주,3.6,1.0
레스토랑핫이슈 (호텔카푸치노),언주,3.6,0.16666666666666666
외고집설렁탕,삼성중앙,4.6,0.275
플랑플랑,삼성중앙,4.5,0.24324324324324326
비야게레로,삼성중앙,4.4,0.3548387096774194
브루클린더버거조인트 (삼성점),삼성중앙,4.3,0.3559322033898305
하나샤부정,삼성중앙,4.3,0.0
어반81 (1호점),삼성중앙,4.2,0.14285714285714285
배럴,삼성중앙,4.2,0.0
아야진생태찌개,삼성중앙,4.2,0.2
저스트기네스,삼성중앙,4.1,0.2
스물다섯,삼성중앙,4.1,0.25
하동관 (코엑스몰),봉은사,4.4,0.5873015873015873
클로리스 (코엑스몰점),봉은사,4.4,0.4117647058823529
테이스팅룸 (코엑스몰),봉은사,4.3,0.6956521739130435
소브스위드살몬 (삼성점),봉은사,4.3,0.6666666666666666
탑클라우드52 (트레이드타워),봉은사,4.3,0.0
더베이크하우스,봉은사,4.3,0.0
이코복스 (코엑스몰),봉은사,4.2,0.9411764705882353
로네펠트티하우스 (코엑스몰),봉은사,4.1,0.6
디퀸즈 (코엑스몰점),봉은사,4.1,0.6
곰바위 (본점),봉은사,4.1,0.6
콩당콩당,종합운동장,4.3,0.06666666666666667
나폴레옹과자점 (잠실점),종합운동장,3.7,0.8846153846153846
대호갈비,종합운동장,0,1.0
엘샤다이과자점,종합운동장,0,0.0
브레쉬애비뉴 (우성아파트점),종합운동장,0,0.0
왕게수산킹크랩전문점,종합운동장,0,1.0
슬로우커피1012,종합운동장,0,0.0
스타벅스 (아시아선수촌점),종합운동장,0,0.0
유원,종합운동장,0,0.0
선우가,종합운동장,0,12345
약초마을,대방,3.9,0.2
송백목감자탕,대방,3.1,5.0
빕스 (대방점),대방,3.0,6.0
담소,대방,0,0.3333333333333333
라듀레,대방,0,3.0
희래등,대방,0,2.0
알볼로피자 (신길점),대방,0,0.0
다채 (대방점),대방,0,0.3333333333333333
제일숯불갈비,대방,0,1.0
코리,대방,0,0.0
마쯔무라돈까스,창동,4.3,0.22727272727272727
하누소 (창동본점),창동,4.1,0.2857142857142857
카페오븐,창동,4.0,0.14285714285714285
사누끼,창동,4.0,0.0
창동짬뽕,창동,3.9,0.2222222222222222
경복궁 (창동점),창동,3.5,0.2
쉐프마인드,창동,0,0.0
우동수,창동,0,0.25
덩어리,창동,0,0.6666666666666666
킴스테이블,창동,0,0.0
한촌설렁탕 (천안쌍용점),봉명,0,12345
삼부자한우정육식당,봉명,0,0.0
샤브팜 (천안점),봉명,0,0.5
강촌유미숯불닭갈비,봉명,0,1.0
이현쭈꾸미,봉명,0,0.0
구이박사,봉명,0,1.0
재석이네참숯화로구이,봉명,0,0.0
지진주쌈밥,봉명,0,1.0
바다장어마을,봉명,0,0.0
탱탱김치제육,봉명,0,12345
치르치르 (아산배방점),배방,0,12345
꽁당보리밥,배방,0,0.5
아산본가민물장어,배방,0,1.0
삽교곱창,배방,0,1.0
본죽 (아산배방점),배방,0,0.0
원주통닭 (배방점),배방,0,0.0
솥단지,배방,0,0.0
김국진 참숯갈비,배방,0,1.0
지산갈비,배방,0,1.0
이태은의자연,배방,0,12345
