송화산시도삭면,616,중앙,3.4,0.666666667
송화의카페,718,안양,2.8,1
솥단지,642,범계,3.7,0
쇼동,153,동두천중앙,0,0
쇼샤돈부리,124,샛강,4.1,0.588235294
수라선,2760,서대문,4.1,0.357142857
수락산숯불닭갈비,30,대화,3.8,0.333333333
수락산참치,197,몽촌토성,4.2,0.333333333
수락산풍천민물장어,1,신정,0,0
수림공원가든,51,금정,0,1
수모임,62,단대오거리,0,0
수삼겹살맛집,None,녹번,0,2
수수가든카페,3677,화랑대,0,0
수수커피,20644,공릉,0,0
수연떡방앗간,None,관악,0,0
수왈레스토랑,2,소사,0,1
수원성옛설렁탕,9,오류동,0,0
수정불막창,1005,대청,3.4,1.5
수타원,289,서울,3.4,1
수피자,685,청량리,3.6,0.666666667
숙성시대,335,신이문,0,1
순금이떡볶이,264,백운,0,0
순대나라,177,개화산,0,0
순대일번지,1390,당산,4.3,0.233333333
순수커피,487,길동,0,0
순자네다락방,266,종로3가,4.3,0.62962963
순흥골숯불갈비,10,마두,0,0
순희네빈대떡,22235,보라매,3.4,0.928571429
술집타디스,163,방화,0,0
숭의가든,448,서초,4.1,0.869565217
숯불탁탁,597,교대,4.1,0.166666667
쉐라톤디큐브시티로비라운지바,10598,경복궁,4.5,0.303030303
쉐프마인드,562,경복궁,4.5,0.166666667
쉐프스라운지,1305,대청,3.9,0.5
쉐프조,2276,상록수,0,12345
쉬림프라운,3408,수유,3.1,2
쉼표말랑,2780,돌곶이,3.5,0.833333333
슈라즈케이크,4483,당정,0,3
슈치쿠,2374,신목동,0,1
슈크레동,1372,경찰병원,0,0
슈퍼커피,17440,선바위,0,0
슝카롱,355,도화,0,12345
스낵빈,None,종합운동장,0,12345
스담,467,당산,3.8,0.166666667
스마일포차,1275,선유도,3.8,0.166666667
스모스시,352,구로,0,1
스물다섯,25132,가산디지털단지,3.3,2
스시619,64,부천종합운동장,0,0
스시경,695,가락시장,3.1,3
스시고메이,623,안양,3.2,0.857142857
스시광,2536,역촌,0,0
스시긴,2995,돌곶이,3.4,3
스시냥,518,흑석,4.3,0.263157895
스시다마,903,월드컵경기장,4,0.235294118
스시도리,686,성수,4.4,0.414634146
스시마이우,8452,도원,0,12345
스시메이진,13658,답십리,3.8,0.5
스시바오,203,강남,4.4,0.358024691
스시산,3529,송탄,3.8,1
스시산원,3210,돌곶이,0,0
스시쇼,627,잠원,3.3,2.5
스시쇼쿠닌,394,연신내,3.8,0.555555556
스시시로,2577,먹골,0,0
스시앤리,48,상월곡,0,0
스시오야붕,255,돌곶이,3,1.5
스시옥,364,정부과천청사,3.6,1
스시정,3378,강동구청,4,0.8
스시준,7936,강남,4.4,0.653846154
스시차이,20,신논현,4.4,0.653846154
스시카루,758,원흥,0,1
스시카와,620,오산대,0,2
스시쿠야,377,안산,0,0
스시키노이,1729,초지,0,0
스시텐,2210,몽촌토성,4.1,0
스시토푸,851,용두,0,0
스시한판,8884,태릉입구,3.2,2
스시혼,9179,노들,0,12345
스시화,974,용답,0,0
스시환,1117,성수,4.3,0.489795918
스시히로바,7261,종로5가,4.1,0.666666667
스시히로바미니,119,이촌,4.1,0.7
스윙바이,431,아차산,4,0.285714286
스즈란테이,4441,가양,3.6,0.444444444
스카이호프,106,봉은사,4.3,0.666666667
스쿨푸드,45930,주안,0,0
스퀘어21,507,신촌,4.4,0.426829268
스타동,779,중화,0,0
스타벅스,5936649,서초,3.9,0.333333333
스타쉐프,4989,의왕,0,0
스타족발,3313,동두천중앙,0,0
스테이,1550592,소요산,0,12345
스테이크레이브,4902,구반포,4,0.1875
스토9,113,마천,0,12345
스톤504,2243,반포,3.6,1
스톤밀,105,선바위,0,12345
스티키리키,1303,서초,4,0.25
스푼더마켓,7465,국회의사당,3.7,0.285714286
스프링그린,1894,답십리,0,2
슬러프커피,917,중동,0,0
슬로우커피1012,316,동암,0,0
시골감자국,58,도화,0,12345
시골순대,1461,의왕,0,0
시골우렁쌈밥,110,이촌,4.1,0.25
시골집,85374,대야미,0,12345
시골집얼큰한뼈해장국,28,동대문역사문화공원,3.9,0.5
시골청국장,435,동대입구,3.9,0.5
시노다야이자카야,20,대방,3.1,5
시드누아,3413,애오개,3.2,1.5
시루나무,241,원흥,0,0
시앙차이나,14,시청,3.9,0.444444444
시애틀에스프레소,367,문래,3.7,1
시월애,4927,도림천,3.7,1
시저지,602,동두천중앙,3.1,3
시즌커피앤베이크,2332,오이도,0,0
시즌티,237,남성,3.7,0.2
시후쿠,2088,초지,0,12345
식객,26647,마곡나루,0,1
식목일,47090,여의도,4.2,0.5
식빵공방,7689,송파,4.1,0.125
식빵이야기,276,상계,0,1
신,3429569,뚝섬유원지,4.3,0.142857143
신가네광양불고기,15,상일동,0,0
신고집찜칼국수,34,배방,0,0
신금호떡집,10,부개,0,0.2
신길동매운짬뽕,4216,역곡,4.1,0.222222222
신길양꼬치구이,4,잠실새내,3.9,0.5
신당동막내아들네,None,장암,0,0
신당동천팥죽,101,수락산,0,12345
신도림참족발,424,수락산,0,12345
신동,99330,간석,0,1
신라삼계탕,506,화서,0,0
신래향,131,양평,0,12345
신마포갈매기,1498,구파발,0,1
신미경정통춘천닭갈비,103,신사,4.3,0.612903226
신사,1287455,독바위,0,12345
신사소곱창,14167,안산,0,0
신사양꼬치,1082,세류,0,0
신서방부대고기,56,연신내,3.6,0.25
신선설농탕,9754,까치울,0,1
신성각,894,동두천,0,12345
신성관,104,상왕십리,0,0.5
신세카이,13578,아차산,3.7,0.444444444
신숙,224,과천,0,12345
신승반점,12319,마포구청,3.9,0.5
신안갯뻘낙지,2,마곡,0,0
신안산낙지철판해물,None,용마산,0,12345
신야텐야,1295,중동,0,0
신원,34065,종로5가,4.1,0.592592593
신의주찹쌀순대,6680,우장산,0,0
신이주신선물오리고기,47,불광,0,1
신일반점,129,제물포,0,3
신전떡볶이,120573,용두,0,0
신짱스시,660,신도림,3.7,1.15
신촌기사식당,41,창동,0,0
신촌황소곱창,14219,고잔,4,0.333333333
신토불이,25660,문래,3.9,0.652173913
신토불이두부마을,None,중앙,4,0.75
신토불이떡볶이,13107,문래,3.6,0.333333333
신통치킨,7085,대화,3.3,0.75
신풍곱창,152,여의나루,3.7,0.5
신한방퍼즈카페,None,양천구청,0,2
신해림샤브뷔페,2,수서,3.3,0.5
신화닭발,866,덕정,0,1
신흥숯불갈비,2,석수,0,12345
신흥정육식당,1324,청구,3.7,0.285714286
실크로드,8402,구반포,3.8,0.6
심가네한우고집,30,주엽,3.9,0.4
심플리브레드,781,삼성중앙,4.1,0.25
심플십,1200,원당,0,1
십리향,1516,등촌,3.9,0.5
십원집,8521,먹골,3.9,0.2
싱싱오징어바다,1489,미아,0,1
싱싱회타운,34,장한평,3.8,0.142857143
싸리골,856,응암,0,0.5
싸리재,1878,오목교,4,0.142857143
싸오타이포차,617,수유,3.3,3
쌀국수마을420,153,가산디지털단지,3.3,5
쌈촌,2954,화정,3.2,4
쌍문동판다쓰,637,오금,0,0.333333333
쌍문역파스타,969,한성대입구,3.7,1
쌍용반점,748,선릉,4.4,0.16
쌍용활어회시장,81,오목교,4,0.25
쌜모네키친,3546,까치산,0,0.5
써니데이서비스,1402,상수,4.4,0.3
써드포지션,637,망월사,0,0
써이포차나,397,정왕,0,0
썬더치킨,16950,독산,0,0.333333333
썸씽에스프레소,37,송내,0,0
썸오브에브리띵,16,노량진,3.8,0.111111111
쎄라비,2659,하계,3.5,0.2
쏘리소,3,봉화산,0,2
쓰리로보스,1084,교대,4.2,0
씨네드쉐프,11614,매봉,4.1,0.214285714
씨사이드레스토랑,5,오류동,0,0
씨앤모아,1018,월드컵경기장,3.9,0.380952381
씨포,1735,강변,3.8,0.333333333
씽킹인사이드더박스,299,광나루,3.5,0.727272727
아고라커피,2581,광명,0,3
아날로그가든,3490,쌍문,3,1.176470588
아니스,26309,쌍문,0,0
아드망,6298,남부터미널,4.2,0.125
아뜰리에낭만앵,1094,아산,0,0
아라리만두,50,노량진,3.7,1.5
아라베스크,4951,이촌,4.4,0.609756098
아랜역물닭갈비,748,발산,3.6,0.6
아레나,1465189,방학,0,12345
아로이,2218,의정부,3,1
아리가또맘마,11020,선유도,3.2,0.5
아리랑갈비,514,상도,0,0
아리랑식당,794,마곡,0,0
아리수포차,12,광흥창,0,0
아리아께,4905,대흥,0,12345
아마르,1323,신정,0,1
아메노히커피점,944,종합운동장,0,0
아메리칸트레일러,5603,학여울,0,12345
아모르미오,9688,매봉,4.4,0.347826087
아모르버터,1174,방이,4.1,0.2
아방뮤제,6350,학동,3.4,1
아벡쑤아,478,잠실,4.4,0.111111111
아빠곰수제돈까스,637,화곡,0,0.333333333
아빠치킨,995,안국,4.3,0
아사네커피,36,숭실대입구,3.6,0.666666667
아사히,172331,대치,4.2,0
아산본가민물장어,8,숙대입구,4.5,0.068965517
아성빈대떡,1,고덕,0,12345
아세안익스프레스,336,구파발,0,0
아야진생태찌개,621,구산,0,0
아오모리,14902,종합운동장,0,0
아웃닭,66916,새절,0,1
아웃백스테이크하우스,44649,상계,0,0
아이언펍,560,상록수,0,1
아이엠부대찌개,145,천안,4,0.7
아이엠키친,213,청구,0,0
아지겐,1473,한성대입구,3.7,0.5
아지매순대국,9,노원,4.3,0.36
아지트,251329,아차산,4.1,0.111111111
아차산손두부,40,문정,0,12345
아차산할아버지,221,의왕,0,0
아키노유키,4212,용산,3.8,0.6
아트메이저,1087,초지,0,12345
아티제,72318,돌곶이,3.7,0.5
아현닭발,2776,양평,3.8,0.363636364
아현동간장게장,1175,마천,0,12345
악토버,1495,삼각지,4,0.535714286
안골,5916,간석,0,0
안나푸르나레스토랑,25,방배,4.1,0.166666667
안남,6200,신풍,0,1
안녕베트남,9981,인천,3.4,1.2
안다미로왕솥뚜껑삼겹살,None,선바위,0,0
안다즈커피,1492,하계,0,1
안동반점,1331,신금호,0,12345
안면도회포차,None,신길,3,4.6
안스베이커리,14523,신길,0,1
안주파티,1051,신당,3.8,0.333333333
안준수곤드레밥,3,신당,3.7,0.5
알고탭하우스,898,신도림,3.7,0.2
알레싸,111,역곡,3.3,1
알레아파리,210,도봉,0,1
알렉스플레이스,898,의정부,4.1,0.2
알로하포케,4461,대흥,0,1
알볼로,16374,병점,0,0
알볼로피자,20163,오이도,0,12345
알오삼계탕,9,신풍,0,1
알콜로,1008,신이문,0,1
알토브레드,1167,방배,3.6,0.666666667
알투라,726,행당,0,0.333333333
알페인,1661,신사,4.3,0.375
알프키친,3793,신사,4.3,0
압구정해장국식당,None,개롱,3.9,0.857142857
앗싸곱창,2892,광나루,3.1,1.5
앙키친,632,독산,0,0
애란궁,142,양천구청,0,12345
애성회관,2034,중앙,2.9,1
애슐리,278287,영등포시장,0,2
애정마라샹궈,1570,춘의,3.3,0.888888889
애플하우스,19694,공덕,3.7,0.625
야래향,2159,도화,0,12345
야마뜨,855,목동,3.7,0.692307692
야마모토스시,175,서초,4.3,0
야미앤바베쿡스,415,인천,4.3,0.742857143
야바이,4656,신대방,0,1
야사시키친,397,신대방,0,1
야스노야,1179,염창,4,0.333333333
야쿠야쿠,198,여의도,4.3,0.2
약산능이촌,11,고덕,0,1
약수순대국,609,마들,0,1
약초마을,698,청담,3.5,0.8
양곱막,288,논현,4.3,0
양드림식당,72,도원,0,12345
양문,610,부천시청,3.6,0
양선생,1492,정왕,0,0
양지설렁탕,650,오산,0,1
양지순대곱창,15,중곡,0,1
양촌리,6137,장승배기,4,0.272727273
양키스그릴,876,방화,0,2
양키스버거,10178,신림,4,0.1
양푼이갈비찜,2100,동암,0,12345
어가촌,729,초지,0,12345
어글리베이커리,5411,아차산,4,1.111111111
어니스크,823,당고개,0,12345
어니언,65622,신풍,0,1
어른이대공원,10726,보라매,0,1
어메이징타이,987,신길,0,0
어묵마을,9,오산대,0,0
어반81,2033,소요산,0,0
어반나이트,326,도원,0,12345
어반나이프,2735,청량리,3.4,1.25
어반시크,1993,마장,0,0
어부와바다,129,마두,3.7,0.25
어부의밥상,863,옥수,3.9,0.4375
어서오새우,1011,인천,3.5,1.636363636
어서오슈,760,신림,3.5,0.75
어셈블리커피,136,공릉,3.5,0.333333333
어스키친,2830,세류,0,12345
어썸커피,1406,망월사,0,1
어썸플레이스,4889,동인천,0,0
어진아구찜,1,군포,0,12345
어창수산,13,녹번,0,0
언니김밥,217,상월곡,0,3
언니네함바그,2491,쌍문,3.7,0.428571429
언니의식빵가게,513,쌍문,3.8,0.571428571
엄나무집,162,창신,0,12345
엄마김밥,4612,쌍용,0,3
엄마분식,344,가락시장,4.1,0.390243902
엄마손칼국수,1622,중앙,3.3,0.333333333
엄지천년교동짬뽕,7,개봉,0,1
엄청난회집,55,도봉,0,0.333333333
엉터리생고기,91741,구일,0,0
에릭케제르,4752,방이,4.2,0.176470588
에머이,177826,까치울,4.4,0
에버델리,3851,동두천,0,12345
에베레스트,19887,성신여대입구,4.2,0.269230769
에벤에셀분식나라,None,압구정,4.4,0.388888889
에비수,14710,오이도,0,12345
에이치플러스와이,202,가락시장,3.5,2
에이컷스테이크,2395,오목교,3.8,0.421052632
에페커피,687,신촌,4.5,0.217391304
에프스토리,2033,공릉,4.5,0.148148148
에픽,12314,홍대입구,4.7,0.147887324
엔젤리너스,198176,옥수,4.3,0.111111111
엘디아,601,삼송,0,0
엘따뻬오,707,중동,0,12345
엘레나가든,1472,신중동,4.2,0.1
엘리스리틀이태리,983,오산,0,0.5
엘리제과자점,45,동인천,0,0
엘리펀트커피,2170,동암,0,0
엘샤다이과자점,51,도원,0,0
엘에이호프,2,구일,0,0
엘올리보,1160,남구로,0,1
엘카페커피로스터스,865,하계,0,1
엠바웃,2331,지행,0,0.25
엠브이샤브샤브,31,용두,0,0
엣촌맛고을,None,잠원,0,2
여신족발,678,동대입구,4.6,0.105263158
여자말을잘듣자,4770,장승배기,3.7,0.666666667
역전식당,789,홍대입구,4.6,0.27027027
역전회관,2750,광명,3.9,0
역촌왕돈까스,418,서울대입구,4.4,0.307692308
연경,17868,낙성대,4.4,0.307692308
연막술,12270,목동,4,0.142857143
연어&멘,None,한강진,4.5,0.446808511
연어마을,1719,송파,0,0
연어식당,972,강남,4.5,0.242718447
연천분식,10,온수,0,0
연평도꽃게아구낙지,13,경찰병원,0,4
연화산,2197,마두,0,12345
열화초불닭,304,배방,0,1
염대감나주곰탕,140,효창공원앞,4,0.2
영동돈까스,250,회룡,0,1
영빈루,4980,삼성중앙,4.2,0.2
영사미,45,고잔,0,1.5
영수네감자국,116,평촌,3.2,1
영양센터,4648,부천시청,3.3,0.666666667
영원식당,484,평택,0,0
영일분식,1570,구반포,4,0
영춘똥꼬닭발,673,공릉,3.4,1.5
영향,3490,우장산,0,0.5
영화루,3573,이촌,4.1,0.466666667
영화장,1098,안양,0,0
영화정해장국,11,과천,0,12345
예가떡폐백이바지전문,None,아차산,0,1
예감쪽갈비,2949,아차산,4.3,0
예촌순대국,1,천호,4.3,0.291666667
예향오리가든,None,내방,4.2,0.357142857
예향재,207,상일동,0,12345
옐로우보울,989,일원,2.7,6
옛고을닭한마리,5,잠원,3.2,4
옛날마차,3010,아현,3.8,0.444444444
옛날맛순대국,None,애오개,3.4,0.833333333
옛날식김치찌개,296,마곡나루,0,0.666666667
옛날중국집,481,덕계,0,0
옛날한우곱창전문,175,부천,3.5,1
옛집흑돼지촌,None,상동,3.6,0.75
옛촌민속집,19,도곡,4.1,0.615384615
옛촌칡냉면,115,서울대입구,4.3,0.455696203
오가네,3019,신이문,0,12345
오가네팬케이크,406,아차산,3.3,0.444444444
오가와,3696,보문,3.4,0.5
오가찜,1,부개,0,0
오감,80393,간석,2.8,0.857142857
오고참,19,구파발,0,1
오군테이,66,김포공항,3.5,0.25
오근내2닭구이,68,구일,0,12345
오남매닭갈비,966,학여울,0,12345
오누이손만두,5,어린이대공원,4.1,0
오늘도숯불화덕구이,6,방학,0,0
오니기리와이규동,None,개롱,0,0
오대리국수,163,보라매,3.6,0.636363636
오떡,9813,학동,4,0.473684211
오뗄두스,10333,개화산,0,0
오또상키친,246,대방,0,0
오뚜기돈까스,494,새절,0,0
오라방,10845,광명사거리,0,12345
오레노라멘,3283,마포,4.5,0
오레오양꼬치,5,암사,0,0
오륙하우스,154,고잔,0,0.333333333
오륜브레드,4,옥수,4,0.222222222
오르리단팥빵,254,양주,0,12345
오리향,51,가능,0,0
오마이삼겹살,19,마곡나루,0,0
오말리,4788,수서,0,1
오메가3삼계탕,59,시청,4.6,0.19047619
오모테산도,131485,마두,2.9,5
오목골즉석메밀우동,836,성신여대입구,4.4,0.21875
오목눈이,1876,구반포,3.9,0.852941176
오목집,2055,간석,0,0
오백년장어,436,합정,4.6,0.176470588
오븐에빠진닭,7049,도곡,3.9,0.444444444
오븐크로아상,291,지행,0,0
오블리비아테,1971,신촌,4.4,0.52173913
오빠네옛날떡볶이,1656,숙대입구,3.5,0.166666667
오사카탕수육,51,삼각지,4.3,0
오샤브,169,신용산,4.3,0
오샬,1281,상도,0,1
오성감자탕,4,용마산,0,0
오성양꼬치,570,약수,4.1,0.285714286
오성초밥,841,대방,3.9,0.2
오스테리아샘킴,4068,온수,0,0
오시오떡볶이,741,거여,0,0
오월의종,21555,충정로,0,0
오유니통닭,621,서초,3.9,0.2
오재영스시,398,상일동,0,0
오정족발,205,공덕,3.9,1
오주방,1586,광명사거리,0,1
오줌장군,480,명학,0,12345
오징어세상,2860,문래,3.9,0.076923077
오징어한마리매운떡볶이,345,종로3가,4.4,0.565217391
오챠드1974,2392,정왕,0,12345
오케이버거,3890,송탄,0,0
오케이치킨,318,염창,0,0
오코노미야끼,113840,마포구청,4.5,0.28125
오페뜨,4958,구로,0,1
오페라빈로스터스,1464,성수,4.2,0.780821918
오향선,3067,신설동,3.5,1
오형제손짜장마을,206,신논현,4.3,0.48
오후의과일,10752,정왕,0,0
오후홍콩,4246,삼성중앙,4.2,0.142857143
옥동식,4356,서초,4,0.5
옥상식당,3165,강변,3.4,1.9
옥천왕족발,150,안양,3.3,1
온누리에돈까스,880,오이도,0,12345
온온,1058,송내,0,0.25
온정돈까스,3548,송내,0,0
올드문래,9033,수진,0,12345
올떡볶이,537,대청,3.9,0.5
올라,22589,범계,3.6,0.625
올라6,45,봉화산,0,2
올래즉석멸치국수,None,쌍용,4,0.333333333
올리볼렌,2306,의왕,0,0
올리브키친,306,상일동,0,1
올어바웃카페,330,신정네거리,0,0.5
옹고집꽃게장,661,외대앞,3.9,0.588235294
옹골진치킨,151,철산,0,0.333333333
옹기꽃게장,3385,답십리,0,0
옻닭집,48,독립문,0,1
와겐커피,1582,용마산,0,0
와세다야,3665,당고개,0,0.333333333
와일드그릴,1975,초지,0,12345
와플블래스,3,반월,0,1
와플잇업,3606,단대오거리,0,2
와플팝,150,여의나루,3.8,1.222222222
완차이,13075,시청,3.9,0.2
왓삼,436,가산디지털단지,3.5,0.333333333
왕게수산,508,구로디지털단지,3.4,0.222222222
왕게수산킹크랩전문점,8,상동,3.7,0.2
왕기마라향과,112,문정,2.8,2
왕대박지지미촌,725,경복궁,4.5,0.372093023
왕또떡볶이,1,영등포,4.3,0.244680851
왕봉24시해장국,12,대야미,0,12345
왕빈자삼파전,4596,한대앞,0,0.090909091
왕손쌈밥,60,구반포,3.6,0.375
왕십리곱창천하,107,둔촌동,3.5,1.666666667
왕십리똥돼지,12,오목교,3.9,0.423076923
왕십리용비네한우곱창,4,부평,4.3,0
왕타이,4606,지제,0,1
왕푸징,8103,선유도,3.3,1
외계인커피,763,낙성대,4.1,0.2
외고집설렁탕,847,굽은다리,2.8,7
외국포차,1365,도원,0,1
외대철판마을,49,석촌,4.7,0.075
요거프레소,148580,마들,0,1
요다래,257,굽은다리,3.3,1.666666667
요술,2838,종합운동장,0,0
요술얼음,195,관악,0,0
요인요아웃,291,선바위,0,3
욥,2680,선유도,3.8,0.4
용궁중화요리,5,부평,4,0.375
용두동임오네쭈꾸미,63,대치,3.8,1
용문해장국,409,신답,0,0
용초수,1001,가산디지털단지,4.3,0.176470588
용코로만두,147,신길온천,0,1
용팔이양꼬치,49,서정리,0,0
우돈가네맛구이,None,마포,4.2,0.64
우돈명가,187,역촌,0,1
우동가조쿠,1901,인천,3.4,1.545454545
우동명가기리야마,61,안양,3.4,1
우동수,416,목동,3.3,0.833333333
우드사이드커피,1016,부천시청,3.6,0.5
우리나라,57811,잠실나루,0,0.333333333
우리네코다리,531,보산,0,0
우리떡방앗간,16,신답,0,0
우리식당,2934,마장,0,0
우리집곱창,1320,개롱,3.1,1.5
우성생고기,29,쌍용,0,1
우수식탁,64,고잔,0,0.5
우스블랑,7624,중계,0,12345
우작설렁탕,389,송탄,3.2,2.333333333
우정,1023859,오금,0,1
우주미,840,도봉산,0,0.333333333
우차돈,6,사평,3.3,3
우츠와,262,청량리,4,0.4
운봉산장양고기전문점,21,여의나루,4.3,0.2
운봉소갈비전문점,4,도림천,3.4,1.2
운비족발,56,천호,4.2,0
울프소셜클럽,2095,독산,0,0
웅이네족발,120,경복궁,4.5,0.4
워낭소리,3548,외대앞,4.5,0.222222222
워킹온더클라우드,8925,길동,0,0
원당대박순대국,None,온양온천,0,12345
원대구탕,2633,군포,0,1
원더러스트,4691,백운,0,12345
원마산아구찜,411,진위,0,12345
원미왕족발,9,녹양,0,1
원보,834,충정로,3.7,0.285714286
원산만두,112,신답,0,0
원산면옥,3942,목동,3.3,1.166666667
원샷,120058,당고개,0,12345
원조광명할머니빈대떡,120,주안,0,1
원조나주곰탕,373,한성대입구,3.7,0.5
원조누드치즈김밥,451,등촌,3.9,0.4
원조떡볶이,759,응암,0,0
원조솥뚜껑생삼겹살,1,보라매,0,0.666666667
원조쌈밥집,1192,중계,0,1
원조양평신내서울해장국,123,삼송,0,12345
원조우렁된장너도나도식당,1,노량진,4,0.666666667
원조이모포장마차,12,광화문,4.6,0.186666667
원조짜장떡볶이,818,경복궁,4.6,0.186666667
원주통닭,3872,백운,0,12345
원차우,338,강남구청,4.3,0
월계철판곱창,4,암사,0,0
월남선생,4347,상일동,0,0
월출산생오리전문점,None,용산,3.3,1
웜이디자인베이킹,3,화곡,0,0
웨일즈독,515,오금,0,12345
위고에빅토르,3527,상록수,0,0
위대한족보,235,녹번,0,1
위대한카페,2610,신풍,0,0
위드미치코,214,주엽,0,0
위드브레드,53,을지로입구,4.7,0.165217391
윈첼지리산생고기,None,광화문,4.7,0.165217391
유가네,33418,둔촌동,3.6,0.111111111
유가네곱창넷,3,광명사거리,0,0
유가네들깨수제비,8,망원,4.3,0.6
유경참나무장작구이,3,합정,4.5,0.209183673
유나미네즉석떡볶이,None,오산대,0,0
유니크스윗,446,보산,0,0
유달리,68881,올림픽공원,4.2,0.166666667
유래회관,1524,양천구청,4.1,0.2
유리갈비,885,오산,0,0
유리즉석떡볶이전문점,1,도봉,0,1
유리카모메,7749,평택,0,0
유림,9361,버티고개,0,1
유림면,2817,보문,0,0
유림분식,216,제물포,3.7,0.5
유에프오,1484,봉천,4.1,0.333333333
유원,1530,오목교,4.3,0.319148936
유월의아침,24,가양,0,0.5
유일설렁탕,205,정부과천청사,3.2,0.666666667
유정고기마당,14,부개,0,0
유정식당,2349,두정,0,0
유정집,505,부천시청,3.3,0.9
유즈라멘,516,원당,0,0
유천칡냉면,1614,쌍용,0,3
유쾌했소,32,안암,4.1,0.53125
유타로,14163,과천,0,12345
유황생오리숯불구이,10,인덕원,0,0
육갑촌,4,광명사거리,0,0.5
육공사604,24,합정,4.6,0.176470588
육당21,167,상도,3.5,2.090909091
육대장,15747,이태원,4.6,0.377777778
육덕식당,1781,영등포,4.6,0.276595745
육부단,6,방배,3.8,0.5
육손곱창전골,5,화곡,0,0.333333333
육심,545,철산,3.9,0.2
육쌈냉면,37965,개화산,0,0
육영맥반석치킨,None,병점,0,1
육전식당,25474,잠실새내,4.1,0.375
육진정육식당,273,월곡,0,0.25
육판장,32,신당,3.8,0.2
육화몽,3410,여의도,4.2,0.716981132
육회자매집,13240,무악재,0,1
윤대감참숯등갈비,298,행당,0,0
윤스마카롱,2450,선바위,0,0
윤화돈까스,1607,강동,3.6,0.666666667
율베이커리,771,방배,3.4,0.5
으뜸횟집,632,방배,3.8,0.5
은성횟집,1317,주엽,3.8,0.666666667
은정갈비,54,강동,3,5.333333333
은행골,40332,서울대입구,4.3,0.5
은행골초밥참치전문점,1,흑석,4,0.75
은행나무손칼국수,29,산본,3.5,0.666666667
은혜곱창,516,동대문,4.3,0.153846154
은호식당,655,신대방삼거리,2.9,6
을밀대,45955,둔촌동,4.3,0
을지로골뱅이,5630,신대방,3.4,1.666666667
을지로미인골뱅이,178,신도림,4.5,0.235294118
을지면옥,16165,문래,4.5,0.235294118
을지오뎅,543,독바위,0,12345
음악곱창집,116,국회의사당,3.8,0.608695652
음악당,3594,여의도,4.2,0.222222222
의리치킨,170,온양온천,0,0
의정생고기,6,마들,0,12345
이가네가마솥설렁탕,36,마곡나루,0,12345
이가네멧돌빈대떡,2,애오개,0,1
이가바지락손칼국수,53,문정,3.6,1
이게국수집,154,외대앞,4,0.166666667
이공숯불구이,None,도봉산,0,1
이나니와요스케,4952,세류,0,0
이노찌,866,미아,0,1
이대감우리소,82,부천종합운동장,0,1
이도맨숀,1608,평촌,3.6,0.666666667
이동닭한마리칼국수,8,범계,3.6,0.666666667
이디야커피,47835,이대,4.4,0.363636364
이레분식,138,신촌,4.5,0.303030303
이바돔,10718,두정,0,0
이바돔감자탕,12176,금천구청,0,0.5
이비가짬뽕,21267,종합운동장,0,1
이성당,73802,대림,3.9,0.5
이스탄불숯불바베큐,7,회현,3.6,2
이스파이,38,소사,0,12345
이야기하나,3159,홍제,0,0
이엄청난참치,21,미아사거리,3.2,1.75
이오스꿀맛닭강정가마솥통닭,None,상록수,0,0
이오카츠,3798,산성,0,0
이요이요스시,2639,무악재,0,0
이웃사촌,43685,상왕십리,0,1
이윤정의낙지한마리수제비와보쌈,15,아산,0,12345
이이요,1009,녹사평,4.4,0.350877193
이자카야모리,469,부천시청,4,0.357142857
이젠,162501,길동,3.1,1
이조면옥,3649,선릉,4.6,0.275
이즈니베이커리,2592,삼성중앙,4.6,0.275
이창희스시,377,등촌,0,0
이춘복참치,17770,외대앞,4.2,0
이층블루스,314,소사,0,0
이층커피,637,강동구청,3.6,0.4
이치류,11236,길동,0,0
이케아레스토랑,6315,장승배기,4.3,0.090909091
이코복스,9394,상일동,0,1.5
이태리식당,10812,당산,4.4,0.107142857
이태은의자연,21,월계,0,1
이퓨레,284,제기동,3.4,1.5
이한스시,3569,효창공원앞,3.5,0.444444444
이현쭈꾸미,1,안암,4.4,0.54
이화원,16657,삼산체육관,0,0
이화찹쌀순대,219,신대방,0,0
인디아게이트,3547,마천,0,12345
인디언소울,690,철산,0,0
인비토,1308,한양대,4.4,0.333333333
인생덮밥,1515,강남,4.4,0.546511628
인생식당,5985,창동,0,0.25
인우초밥,253,새절,0,0
인키친,192,장암,0,0
인현통닭삼계탕,225,도곡,3.9,0.090909091
일광쪽갈비,67,대치,3.9,0.090909091
일도씨닭갈비,3737,과천,0,12345
일로스페인,510,아현,0,12345
일미간장게장,1993,당고개,0,2
일미락,9326,초지,0,0
일미소문난냉면,4,암사,0,12345
일미옥,579,효창공원앞,4.7,0.10989011
일미집,2786,남부터미널,4.1,0.291666667
일미향,30,신당,3.5,0.571428571
일번지포장마차,158,녹번,0,0.333333333
일보스코,2118,당정,0,0
일일향,11261,강남구청,4.1,0.5
일젤라또,3537,장승배기,4.1,0.125
일층집부대찌개,71,서동탄,0,0
일품간장게장,63,신금호,0,2
일품생고기,514,한강진,4.5,0.230769231
일품한우정육점식당,None,도원,0,12345
일품향,3041,회룡,0,0.5
일품향마라향솥,147,여의나루,3.7,1.3125
임병주산동칼국수,1789,원당,0,0
